ring_id   nest_id   star_count
   8233     12201       923898
   8234     12198       696494
   8235     12197       573845
   8236     12186       473368
   8237     12185       396947
   8238     12182       336494
   8239     12181       284165
   8240     12138       248343
   8241     12137       219102
   8242     12134       194510
   8243     12133       174391
   8244     12122       157240
   8245     12121       143459
   8246     12118       131873
   8247     12117       120203
   8248      4266       110777
   8249      4265       103195
   8250      4262        96960
   8251      4261        91276
   8252      4250        86828
   8253      4249        81630
   8254      4246        78301
   8255      4245        75954
   8256      4159        74551
   8257      4200        72004
   8258      4195        69586
   8259      4196        67503
   8260      4175        66460
   8261      4184        65011
   8262      4179        64147
   8263      4180        63361
   8264      8959        62953
   8265      9128        63197
   8266      9123        63062
   8267      9124        63294
   8268      9103        63930
   8269      9112        64087
   8270      9107        65424
   8271      9108        65919
   8272      9023        67716
   8273      9064        69977
   8274      9059        71709
   8275      9060        73889
   8276      9039        75887
   8277      9048        78536
   8278      9043        83724
   8279      9044        88284
   8280      8703        94080
   8281      5288        98691
   8282      5283       105260
   8283      5284       114382
   8284      5263       124447
   8285      5272       135578
   8286      5267       150799
   8287      5268       168339
   8288      5183       191943
   8289      5224       222061
   8290      5219       261361
   8291      5220       319646
   8292      5199       407222
   8293      5208       534031
   8294      5203       638349
   8295      5204       963509
   8296      9983      1553521
   8297     10152      1823405
   8298     10147      1320731
   8299     10148       933133
   8300     10127       655685
   8301     10136       493488
   8302     10131       388899
   8303     10132       307081
   8304     10047       259439
   8305     10088       235183
   8306     10083       220305
   8307     10084       202860
   8308     10063       188646
   8309     10072       177807
   8310     10067       165799
   8311     10068       159000
   8312      9727       152186
   8313      6312       150582
   8314      6307       146296
   8315      6308       143149
   8316      6287       142430
   8317      6296       139683
   8318      6291       139440
   8319      6292       140112
   8320      6207       140706
   8321      6248       140870
   8322      6243       144444
   8323      6244       147252
   8324      6223       150449
   8325      6232       153552
   8326      6227       156475
   8327      6228       162247
   8328     11007       172924
   8329     11176       182635
   8330     11171       196967
   8331     11172       212475
   8332     11151       225965
   8333     11160       245396
   8334     11155       269296
   8335     11156       296328
   8336     11071       330981
   8337     11112       367383
   8338     11107       414362
   8339     11108       467121
   8340     11087       538883
   8341     11096       631713
   8342     11091       753381
   8343     11092       798830
   8344     10751       891008
   8345      7336      1306519
   8346      7331      1826704
   8347      7332      2777992
   8348      7311      3749401
   8349      7320      6169169
   8350      7315     14495717
   8351      7316     30408708
   8352      7231     30023683
   8353      7272     13671448
   8354      7267     20515369
   8355      7268     12783108
   8356      7247      6528061
   8357      7256      3975756
   8358      7251      2649797
   8359      7252      1853778
   8360     12031      1363229
   8361     12200      1022442
   8362     12195       784261
   8363     12196       615078
   8364     12175       508734
   8365     12184       426596
   8366     12179       363490
   8367     12180       303067
   8368     12095       262720
   8369     12136       232746
   8370     12131       204056
   8371     12132       183660
   8372     12111       164447
   8373     12120       149206
   8374     12115       136386
   8375     12116       125284
   8376     11775       114731
   8377      4264       107207
   8378      4259       100307
   8379      4260        93935
   8380      4239        89435
   8381      4248        84453
   8382      4243        80236
   8383      4244        76976
   8384      4157        73014
   8385      4194        70822
   8386      4193        68915
   8387      4174        67483
   8388      4173        65877
   8389      4178        64810
   8390      4177        64080
   8391      8958        63376
   8392      8957        63427
   8393      9122        62998
   8394      9121        62806
   8395      9102        63872
   8396      9101        64145
   8397      9106        64543
   8398      9105        65512
   8399      9022        66745
   8400      9021        69273
   8401      9058        70917
   8402      9057        73238
   8403      9038        75531
   8404      9037        77060
   8405      9042        80496
   8406      9041        85153
   8407      8702        91225
   8408      8701        94799
   8409      5282       100921
   8410      5281       108601
   8411      5262       118690
   8412      5261       129693
   8413      5266       142250
   8414      5265       158686
   8415      5182       178794
   8416      5181       203756
   8417      5218       237141
   8418      5217       288257
   8419      5198       352717
   8420      5197       452422
   8421      5202       620325
   8422      5201       722255
   8423      9982       881369
   8424      9981      2057000
   8425     10146      1708304
   8426     10145      1274153
   8427     10126       891511
   8428     10125       635634
   8429     10130       482167
   8430     10129       379680
   8431     10046       303984
   8432     10045       261281
   8433     10082       242892
   8434     10081       223346
   8435     10062       206232
   8436     10061       192303
   8437     10066       180465
   8438     10065       169821
   8439      9726       161543
   8440      9725       157810
   8441      6306       153225
   8442      6305       149691
   8443      6286       148739
   8444      6285       147468
   8445      6290       145800
   8446      6289       145748
   8447      6206       146833
   8448      6205       147397
   8449      6242       147766
   8450      6241       150647
   8451      6222       155371
   8452      6221       157898
   8453      6226       160494
   8454      6225       166261
   8455     11006       175677
   8456     11005       186817
   8457     11170       200950
   8458     11169       214844
   8459     11150       231152
   8460     11149       245630
   8461     11154       271425
   8462     11153       299726
   8463     11070       328491
   8464     11069       367158
   8465     11106       416696
   8466     11105       475438
   8467     11086       535712
   8468     11085       627199
   8469     11090       771512
   8470     11089       925569
   8471     10750       943687
   8472     10749      1050008
   8473      7330      1540429
   8474      7329      2437196
   8475      7310      3288234
   8476      7309      5371074
   8477      7314     12240415
   8478      7313     32524318
   8479      7230     46869740
   8480      7229     23673893
   8481      7266     34522845
   8482      7265     17714863
   8483      7246      8424687
   8484      7245      4573633
   8485      7250      3015521
   8486      7249      2094489
   8487     12030      1526270
   8488     12029      1124700
   8489     12194       874355
   8490     12193       673162
   8491     12174       544727
   8492     12173       457637
   8493     12178       386911
   8494     12177       329197
   8495     12094       276898
   8496     12093       244193
   8497     12130       215666
   8498     12129       191790
   8499     12110       171672
   8500     12109       156174
   8501     12114       142314
   8502     12113       130915
   8503     11774       120020
   8504     11773       111154
   8505      4258       103787
   8506      4257        96872
   8507      4238        91655
   8508      4237        86261
   8509      4242        82259
   8510      4241        78899
   8511      4158        75934
   8512      4156        74707
   8513      4151        72218
   8514      4192        70203
   8515      4171        67902
   8516      4172        66869
   8517      4167        65392
   8518      4176        64253
   8519      8955        63607
   8520      8956        63448
   8521      8951        63484
   8522      9120        63410
   8523      9099        63839
   8524      9100        63798
   8525      9095        64012
   8526      9104        65252
   8527      9019        66437
   8528      9020        68406
   8529      9015        69628
   8530      9056        72088
   8531      9035        74295
   8532      9036        77604
   8533      9031        79516
   8534      9040        82655
   8535      8699        87469
   8536      8700        91720
   8537      8695        97652
   8538      5280       104454
   8539      5259       113311
   8540      5260       122865
   8541      5255       133974
   8542      5264       149606
   8543      5179       166276
   8544      5180       187507
   8545      5175       216463
   8546      5216       255810
   8547      5195       310862
   8548      5196       385491
   8549      5191       506520
   8550      5200       713777
   8551      9979       741306
   8552      9980       943460
   8553      9975      2555045
   8554     10144      1632629
   8555     10123      1227434
   8556     10124       856762
   8557     10119       621065
   8558     10128       476512
   8559     10043       368420
   8560     10044       299826
   8561     10039       266587
   8562     10080       248795
   8563     10059       227042
   8564     10060       209279
   8565     10055       196678
   8566     10064       183435
   8567      9723       175801
   8568      9724       167162
   8569      9719       162420
   8570      6304       157707
   8571      6283       154805
   8572      6284       152669
   8573      6279       153940
   8574      6288       153605
   8575      6203       151958
   8576      6204       153692
   8577      6199       150915
   8578      6240       154739
   8579      6219       158797
   8580      6220       163507
   8581      6215       165225
   8582      6224       169663
   8583     11003       177926
   8584     11004       190672
   8585     10999       204625
   8586     11168       219182
   8587     11147       236149
   8588     11148       252843
   8589     11143       274160
   8590     11152       301006
   8591     11067       331397
   8592     11068       367763
   8593     11063       415717
   8594     11104       480368
   8595     11083       537274
   8596     11084       619144
   8597     11079       765215
   8598     11088       938661
   8599     10747       870905
   8600     10748       784536
   8601     10743      1392109
   8602      7328      2143561
   8603      7307      3509520
   8604      7308      5359239
   8605      7303     10360359
   8606      7312     30176276
   8607      7227     71862430
   8608      7228     37750270
   8609      7223     34403720
   8610      7264     24728333
   8611      7243     11097442
   8612      7244      5361631
   8613      7239      3421291
   8614      7248      2321581
   8615     12027      1695561
   8616     12028      1258121
   8617     12023       946424
   8618     12192       748023
   8619     12171       592443
   8620     12172       487604
   8621     12167       411220
   8622     12176       352677
   8623     12091       298430
   8624     12092       258647
   8625     12087       227381
   8626     12128       202231
   8627     12107       180266
   8628     12108       162939
   8629     12103       148357
   8630     12112       136620
   8631     11771       125397
   8632     11772       115706
   8633     11767       108573
   8634      4256       100683
   8635      4235        94763
   8636      4236        89638
   8637      4231        85299
   8638      4240        81159
   8639      4155        77763
   8640      4150        73227
   8641      4149        71103
   8642      4170        69177
   8643      4169        67800
   8644      4166        66406
   8645      4165        64542
   8646      8954        63967
   8647      8953        63903
   8648      8950        63583
   8649      8949        63700
   8650      9098        63503
   8651      9097        64371
   8652      9094        64587
   8653      9093        65244
   8654      9018        66507
   8655      9017        67531
   8656      9014        69688
   8657      9013        71842
   8658      9034        73556
   8659      9033        76620
   8660      9030        79037
   8661      9029        81518
   8662      8698        84972
   8663      8697        89796
   8664      8694        95274
   8665      8693       101553
   8666      5258       108643
   8667      5257       117933
   8668      5254       127897
   8669      5253       139631
   8670      5178       155839
   8671      5177       174303
   8672      5174       199090
   8673      5173       230734
   8674      5194       273106
   8675      5193       333695
   8676      5190       415079
   8677      5189       561321
   8678      9978       736649
   8679      9977       702617
   8680      9974      1343928
   8681      9973      2631970
   8682     10122      1874481
   8683     10121      1213501
   8684     10118       833969
   8685     10117       611421
   8686     10042       465925
   8687     10041       364609
   8688     10038       304662
   8689     10037       274599
   8690     10058       253103
   8691     10057       232737
   8692     10054       214882
   8693     10053       201192
   8694      9722       191776
   8695      9721       181686
   8696      9718       173834
   8697      9717       167823
   8698      6282       163813
   8699      6281       160271
   8700      6278       161894
   8701      6277       160751
   8702      6202       159468
   8703      6201       158999
   8704      6198       157754
   8705      6197       158914
   8706      6218       161454
   8707      6217       167982
   8708      6214       172463
   8709      6213       175640
   8710     11002       184597
   8711     11001       196900
   8712     10998       209301
   8713     10997       222855
   8714     11146       239211
   8715     11145       258399
   8716     11142       279534
   8717     11141       305962
   8718     11066       335295
   8719     11065       368125
   8720     11062       414974
   8721     11061       476007
   8722     11082       545199
   8723     11081       603297
   8724     11078       757400
   8725     11077       933606
   8726     10746      1072528
   8727     10745       501887
   8728     10742      1010337
   8729     10741      2124504
   8730      7306      3505480
   8731      7305      5379868
   8732      7302      9802516
   8733      7301     22237792
   8734      7226     74118758
   8735      7225     60471733
   8736      7222     31682656
   8737      7221     34946596
   8738      7242     14423582
   8739      7241      6760761
   8740      7238      3705741
   8741      7237      2610325
   8742     12026      1856633
   8743     12025      1382075
   8744     12022      1042993
   8745     12021       816084
   8746     12170       648925
   8747     12169       522640
   8748     12166       444007
   8749     12165       376175
   8750     12090       319216
   8751     12089       274137
   8752     12086       239650
   8753     12085       213187
   8754     12106       190857
   8755     12105       170369
   8756     12102       154471
   8757     12101       141730
   8758     11770       130551
   8759     11769       120537
   8760     11766       112269
   8761     11765       104539
   8762      4234        97273
   8763      4233        92346
   8764      4230        87660
   8765      4229        83410
   8766      4154        79677
   8767      4153        76053
   8768      4147        75649
   8769      4148        73024
   8770      4127        70782
   8771      4168        68850
   8772      4163        67583
   8773      4164        65700
   8774      8943        65067
   8775      8952        64536
   8776      8947        64170
   8777      8948        63565
   8778      8927        63996
   8779      9096        64114
   8780      9091        64554
   8781      9092        65535
   8782      9007        65870
   8783      9016        67511
   8784      9011        68796
   8785      9012        70848
   8786      8991        72937
   8787      9032        75574
   8788      9027        78144
   8789      9028        81260
   8790      8687        83382
   8791      8696        87628
   8792      8691        92520
   8793      8692        98644
   8794      8671       105113
   8795      5256       112940
   8796      5251       122884
   8797      5252       132668
   8798      5167       146382
   8799      5176       162499
   8800      5171       183521
   8801      5172       210447
   8802      5151       244455
   8803      5192       292492
   8804      5187       358267
   8805      5188       441642
   8806      9967       605677
   8807      9976       770958
   8808      9971       952890
   8809      9972      1767316
   8810      9951      2696025
   8811     10120      1755307
   8812     10115      1176274
   8813     10116       812599
   8814     10031       602779
   8815     10040       465882
   8816     10035       367405
   8817     10036       319749
   8818     10015       282846
   8819     10056       258828
   8820     10051       234527
   8821     10052       219321
   8822      9711       207825
   8823      9720       195222
   8824      9715       187692
   8825      9716       181407
   8826      9695       173357
   8827      6280       172473
   8828      6275       170478
   8829      6276       169251
   8830      6191       168767
   8831      6200       166788
   8832      6195       166891
   8833      6196       166977
   8834      6175       170614
   8835      6216       174253
   8836      6211       180344
   8837      6212       186690
   8838     10991       192523
   8839     11000       204763
   8840     10995       217448
   8841     10996       230032
   8842     10975       244804
   8843     11144       265256
   8844     11139       287443
   8845     11140       312807
   8846     11055       340960
   8847     11064       373862
   8848     11059       413517
   8849     11060       476867
   8850     11039       536767
   8851     11080       601764
   8852     11075       732644
   8853     11076       930349
   8854     10735      1133909
   8855     10744      1033922
   8856     10739      1286331
   8857     10740      2257044
   8858     10719      3420475
   8859      7304      5519954
   8860      7299      8999870
   8861      7300     20926042
   8862      7215     60047619
   8863      7224     66148069
   8864      7219     37176447
   8865      7220     53142230
   8866      7199     20136871
   8867      7240      8245031
   8868      7235      4502758
   8869      7236      2867714
   8870     12015      2054255
   8871     12024      1529800
   8872     12019      1152725
   8873     12020       886424
   8874     11999       707417
   8875     12168       571255
   8876     12163       471658
   8877     12164       402755
   8878     12079       341696
   8879     12088       290987
   8880     12083       252331
   8881     12084       224190
   8882     12063       199771
   8883     12104       179279
   8884     12099       162280
   8885     12100       148399
   8886     11759       136679
   8887     11768       125834
   8888     11763       116345
   8889     11764       108932
   8890     11743       101303
   8891      4232        95068
   8892      4227        90235
   8893      4228        86029
   8894      4143        82207
   8895      4152        78534
   8896      4145        74666
   8897      4126        72404
   8898      4125        70104
   8899      4162        68575
   8900      4161        67352
   8901      8942        65483
   8902      8941        65041
   8903      8946        64619
   8904      8945        63824
   8905      8926        64051
   8906      8925        64386
   8907      9090        64645
   8908      9089        65342
   8909      9006        66115
   8910      9005        67197
   8911      9010        68378
   8912      9009        70106
   8913      8990        71676
   8914      8989        74656
   8915      9026        77253
   8916      9025        80166
   8917      8686        82647
   8918      8685        85575
   8919      8690        89539
   8920      8689        95460
   8921      8670       101765
   8922      8669       109162
   8923      5250       117583
   8924      5249       127060
   8925      5166       138022
   8926      5165       152950
   8927      5170       170494
   8928      5169       193141
   8929      5150       222224
   8930      5149       260676
   8931      5186       309516
   8932      5185       381745
   8933      9966       493673
   8934      9965       661431
   8935      9970       922649
   8936      9969      1041695
   8937      9950      2134078
   8938      9949      2452569
   8939     10114      1624426
   8940     10113      1107075
   8941     10030       800510
   8942     10029       597860
   8943     10034       466887
   8944     10033       378113
   8945     10014       325027
   8946     10013       291109
   8947     10050       261676
   8948     10049       239406
   8949      9710       224778
   8950      9709       213584
   8951      9714       203027
   8952      9713       194972
   8953      9694       188459
   8954      9693       184280
   8955      6274       182016
   8956      6273       178644
   8957      6190       177228
   8958      6189       174967
   8959      6194       174616
   8960      6193       176424
   8961      6174       180334
   8962      6173       183645
   8963      6210       189490
   8964      6209       195686
   8965     10990       201245
   8966     10989       211091
   8967     10994       223841
   8968     10993       237680
   8969     10974       252811
   8970     10973       272009
   8971     11138       295892
   8972     11137       320794
   8973     11054       349009
   8974     11053       381958
   8975     11058       422779
   8976     11057       471770
   8977     11038       534178
   8978     11037       616044
   8979     11074       733592
   8980     11073       906017
   8981     10734      1131396
   8982     10733      1221522
   8983     10738      1440981
   8984     10737      2094656
   8985     10718      3226717
   8986     10717      5253452
   8987      7298      8193650
   8988      7297     18263907
   8989      7214     57439889
   8990      7213     92799249
   8991      7218     79403024
   8992      7217     83507692
   8993      7198     29100718
   8994      7197     11050393
   8995      7234      5369791
   8996      7233      3284442
   8997     12014      2250244
   8998     12013      1685502
   8999     12018      1273499
   9000     12017       971714
   9001     11998       754152
   9002     11997       614701
   9003     12162       510977
   9004     12161       430070
   9005     12078       366821
   9006     12077       307976
   9007     12082       264212
   9008     12081       234249
   9009     12062       208203
   9010     12061       187502
   9011     12098       171331
   9012     12097       155556
   9013     11758       142606
   9014     11757       131368
   9015     11762       121408
   9016     11761       112841
   9017     11742       105804
   9018     11741        98547
   9019      4226        92140
   9020      4225        88163
   9021      4142        83913
   9022      4141        80253
   9023      4146        77371
   9024      4144        76584
   9025      4123        73957
   9026      4124        71358
   9027      4119        69976
   9028      4160        67863
   9029      8939        66453
   9030      8940        65742
   9031      8935        65248
   9032      8944        64941
   9033      8923        64424
   9034      8924        64928
   9035      8919        64881
   9036      9088        65349
   9037      9003        65905
   9038      9004        67238
   9039      8999        68201
   9040      9008        70045
   9041      8987        71347
   9042      8988        73713
   9043      8983        75923
   9044      9024        79248
   9045      8683        82027
   9046      8684        84756
   9047      8679        88136
   9048      8688        93205
   9049      8667        98603
   9050      8668       105667
   9051      8663       114089
   9052      5248       122317
   9053      5163       132059
   9054      5164       144603
   9055      5159       158980
   9056      5168       177646
   9057      5147       202785
   9058      5148       234309
   9059      5143       275490
   9060      5184       331372
   9061      9963       414944
   9062      9964       558230
   9063      9959       769967
   9064      9968      1041861
   9065      9947      1418670
   9066      9948      2649256
   9067      9943      2242610
   9068     10112      1499303
   9069     10027      1093682
   9070     10028       793184
   9071     10023       594244
   9072     10032       465585
   9073     10011       381280
   9074     10012       335373
   9075     10007       298186
   9076     10048       267769
   9077      9707       249936
   9078      9708       234926
   9079      9703       222792
   9080      9712       212891
   9081      9691       205558
   9082      9692       198552
   9083      9687       194535
   9084      6272       190074
   9085      6187       188321
   9086      6188       186373
   9087      6183       185489
   9088      6192       186917
   9089      6171       190070
   9090      6172       193261
   9091      6167       198392
   9092      6208       203334
   9093     10987       209818
   9094     10988       218205
   9095     10983       231481
   9096     10992       246361
   9097     10971       260406
   9098     10972       278136
   9099     10967       302966
   9100     11136       328865
   9101     11051       358564
   9102     11052       392081
   9103     11047       430797
   9104     11056       484400
   9105     11035       537997
   9106     11036       594118
   9107     11031       730178
   9108     11072       899917
   9109     10731      1095308
   9110     10732      1370014
   9111     10727      1451872
   9112     10736      1969876
   9113     10715      2916257
   9114     10716      4877595
   9115     10711      8708574
   9116      7296     17881392
   9117      7211     50945719
   9118      7212    104337836
   9119      7207     54856699
   9120      7216    130414588
   9121      7195     40323273
   9122      7196     14354995
   9123      7191      6597104
   9124      7232      3851891
   9125     12011      2510171
   9126     12012      1807274
   9127     12007      1380473
   9128     12016      1057535
   9129     11995       825043
   9130     11996       658189
   9131     11991       548139
   9132     12160       457199
   9133     12075       389266
   9134     12076       333907
   9135     12071       282674
   9136     12080       244740
   9137     12059       217439
   9138     12060       192913
   9139     12055       178524
   9140     12096       162595
   9141     11755       149046
   9142     11756       137142
   9143     11751       126716
   9144     11760       118430
   9145     11739       109514
   9146     11740       102724
   9147     11735        95646
   9148      4224        90391
   9149      4139        86954
   9150      4140        83124
   9151      4135        79526
   9152      4122        75951
   9153      4121        73088
   9154      4118        71418
   9155      4117        69310
   9156      8938        68114
   9157      8937        66679
   9158      8934        65977
   9159      8933        65134
   9160      8922        65257
   9161      8921        65293
   9162      8918        65194
   9163      8917        65424
   9164      9002        65843
   9165      9001        66093
   9166      8998        67344
   9167      8997        69358
   9168      8986        70719
   9169      8985        72689
   9170      8982        75206
   9171      8981        78036
   9172      8682        80715
   9173      8681        84500
   9174      8678        87311
   9175      8677        91066
   9176      8666        96377
   9177      8665       102009
   9178      8662       110047
   9179      8661       117475
   9180      5162       126812
   9181      5161       137947
   9182      5158       151031
   9183      5157       166613
   9184      5146       187435
   9185      5145       214121
   9186      5142       245746
   9187      5141       290266
   9188      9962       350674
   9189      9961       453848
   9190      9958       612486
   9191      9957       860401
   9192      9946      1114193
   9193      9945      1656606
   9194      9942      2921405
   9195      9941      2195396
   9196     10026      1554915
   9197     10025      1113100
   9198     10022       790109
   9199     10021       582904
   9200     10010       466309
   9201     10009       396176
   9202     10006       345057
   9203     10005       305703
   9204      9706       281177
   9205      9705       260799
   9206      9702       244308
   9207      9701       235398
   9208      9690       224206
   9209      9689       213923
   9210      9686       209511
   9211      9685       204310
   9212      6186       200854
   9213      6185       199849
   9214      6182       199580
   9215      6181       199861
   9216      6170       200674
   9217      6169       204681
   9218      6166       206839
   9219      6165       212546
   9220     10986       220100
   9221     10985       225961
   9222     10982       239445
   9223     10981       255377
   9224     10970       271826
   9225     10969       288830
   9226     10966       312109
   9227     10965       337808
   9228     11050       364741
   9229     11049       402352
   9230     11046       445552
   9231     11045       490401
   9232     11034       550325
   9233     11033       590722
   9234     11030       713674
   9235     11029       904559
   9236     10730      1096892
   9237     10729      1343376
   9238     10726      1687247
   9239     10725      2101222
   9240     10714      2894488
   9241     10713      4413808
   9242     10710      7668268
   9243     10709     14803921
   9244      7210     37686724
   9245      7209     89864157
   9246      7206     82971766
   9247      7205    166652152
   9248      7194     52713647
   9249      7193     19038230
   9250      7190      7968761
   9251      7189      4411251
   9252     12010      2828842
   9253     12009      2003955
   9254     12006      1503785
   9255     12005      1150332
   9256     11994       896429
   9257     11993       712119
   9258     11990       584515
   9259     11989       484317
   9260     12074       411790
   9261     12073       353611
   9262     12070       302694
   9263     12069       259117
   9264     12058       227718
   9265     12057       203235
   9266     12054       186194
   9267     12053       168621
   9268     11754       155457
   9269     11753       143104
   9270     11750       132724
   9271     11749       122563
   9272     11738       114160
   9273     11737       106865
   9274     11734        99840
   9275     11733        94116
   9276      4138        89977
   9277      4137        85599
   9278      4134        81427
   9279      4133        78613
   9280      4111        77649
   9281      4120        74663
   9282      4115        73104
   9283      4116        70993
   9284      8895        69277
   9285      8936        68122
   9286      8931        66660
   9287      8932        66172
   9288      8911        65570
   9289      8920        65747
   9290      8915        65331
   9291      8916        66227
   9292      8831        66394
   9293      9000        67021
   9294      8995        67405
   9295      8996        68873
   9296      8975        70665
   9297      8984        72858
   9298      8979        74541
   9299      8980        77063
   9300      8639        79785
   9301      8680        83133
   9302      8675        86351
   9303      8676        88556
   9304      8655        94651
   9305      8664        99504
   9306      8659       106092
   9307      8660       113521
   9308      8575       122042
   9309      5160       132051
   9310      5155       143617
   9311      5156       156403
   9312      5135       174527
   9313      5144       195810
   9314      5139       224403
   9315      5140       257101
   9316      9919       309998
   9317      9960       375885
   9318      9955       485690
   9319      9956       674936
   9320      9935       930385
   9321      9944      1109270
   9322      9939      1605137
   9323      9940      3338350
   9324      9855      2146876
   9325     10024      1589763
   9326     10019      1107359
   9327     10020       767930
   9328      9999       584976
   9329     10008       483618
   9330     10003       410968
   9331     10004       358560
   9332      9663       321292
   9333      9704       296734
   9334      9699       271441
   9335      9700       258847
   9336      9679       245642
   9337      9688       232289
   9338      9683       223061
   9339      9684       219008
   9340      9599       214576
   9341      6184       214378
   9342      6179       213381
   9343      6180       211483
   9344      6159       211623
   9345      6168       215752
   9346      6163       218888
   9347      6164       222551
   9348     10943       230675
   9349     10984       238313
   9350     10979       249043
   9351     10980       264573
   9352     10959       283438
   9353     10968       300028
   9354     10963       320942
   9355     10964       346839
   9356     10879       376179
   9357     11048       411351
   9358     11043       460449
   9359     11044       510022
   9360     11023       563963
   9361     11032       633812
   9362     11027       741665
   9363     11028       909566
   9364     10687      1133396
   9365     10728      1343228
   9366     10723      1693646
   9367     10724      2157408
   9368     10703      2808424
   9369     10712      4131819
   9370     10707      6332158
   9371     10708     13115795
   9372     10623     29433495
   9373      7208     40825155
   9374      7203     65027612
   9375      7204     62631524
   9376      7183     62755064
   9377      7192     22951957
   9378      7187      9665068
   9379      7188      5007092
   9380     11967      3163780
   9381     12008      2189173
   9382     12003      1648713
   9383     12004      1245785
   9384     11983       979678
   9385     11992       767510
   9386     11987       618134
   9387     11988       508771
   9388     11903       432326
   9389     12072       374202
   9390     12067       323131
   9391     12068       279691
   9392     12047       242711
   9393     12056       212635
   9394     12051       188838
   9395     12052       177279
   9396     11711       162724
   9397     11752       150130
   9398     11747       138193
   9399     11748       127844
   9400     11727       118790
   9401     11736       111337
   9402     11731       103447
   9403     11732        97415
   9404     11647        92718
   9405      4136        87863
   9406      4131        84325
   9407      4132        81156
   9408      4109        77103
   9409      4114        74663
   9410      4113        72695
   9411      8894        71078
   9412      8893        69189
   9413      8930        68068
   9414      8929        66905
   9415      8910        66150
   9416      8909        66303
   9417      8914        66194
   9418      8913        66117
   9419      8830        66543
   9420      8829        67190
   9421      8994        68413
   9422      8993        69031
   9423      8974        70016
   9424      8973        72060
   9425      8978        73973
   9426      8977        76469
   9427      8638        79124
   9428      8637        82181
   9429      8674        85250
   9430      8673        88058
   9431      8654        92006
   9432      8653        97736
   9433      8658       103849
   9434      8657       110565
   9435      8574       118412
   9436      8573       126296
   9437      5154       136983
   9438      5153       148074
   9439      5134       163440
   9440      5133       181954
   9441      5138       205592
   9442      5137       235175
   9443      9918       273745
   9444      9917       319532
   9445      9954       397364
   9446      9953       532577
   9447      9934       717857
   9448      9933       824451
   9449      9938       724113
   9450      9937      1887796
   9451      9854      3388462
   9452      9853      2256251
   9453     10018      1551174
   9454     10017      1057604
   9455      9998       767748
   9456      9997       606831
   9457     10002       501268
   9458     10001       432292
   9459      9662       373530
   9460      9661       336322
   9461      9698       306191
   9462      9697       287486
   9463      9678       272749
   9464      9677       257465
   9465      9682       244750
   9466      9681       236022
   9467      9598       231021
   9468      9597       229233
   9469      6178       230232
   9470      6177       227011
   9471      6158       224448
   9472      6157       226305
   9473      6162       232872
   9474      6161       236109
   9475     10942       241131
   9476     10941       250723
   9477     10978       260602
   9478     10977       275034
   9479     10958       293804
   9480     10957       312784
   9481     10962       334594
   9482     10961       357443
   9483     10878       388053
   9484     10877       425688
   9485     11042       472899
   9486     11041       532178
   9487     11022       592946
   9488     11021       651378
   9489     11026       713108
   9490     11025       851004
   9491     10686      1015356
   9492     10685      1362377
   9493     10722      1648557
   9494     10721      2166182
   9495     10702      2630261
   9496     10701      3809236
   9497     10706      5452059
   9498     10705     11512993
   9499     10622     25452486
   9500     10621     26312279
   9501      7202     42101558
   9502      7201     71048578
   9503      7182     68083911
   9504      7181     25956218
   9505      7186     11367688
   9506      7185      5706738
   9507     11966      3470407
   9508     11965      2425053
   9509     12002      1780503
   9510     12001      1354115
   9511     11982      1051694
   9512     11981       830780
   9513     11986       655837
   9514     11985       549426
   9515     11902       454835
   9516     11901       392490
   9517     12066       345229
   9518     12065       299076
   9519     12046       256604
   9520     12045       226205
   9521     12050       200266
   9522     12049       182248
   9523     11710       170630
   9524     11709       156113
   9525     11746       143762
   9526     11745       132759
   9527     11726       123737
   9528     11725       115413
   9529     11730       107625
   9530     11729       101565
   9531     11646        95588
   9532     11645        91080
   9533      4130        87281
   9534      4129        83141
   9535      4110        80146
   9536      4108        79532
   9537      4103        76562
   9538      4112        75064
   9539      8891        72793
   9540      8892        71443
   9541      8887        69605
   9542      8928        68263
   9543      8907        67471
   9544      8908        67517
   9545      8903        67129
   9546      8912        67193
   9547      8827        67011
   9548      8828        67653
   9549      8823        68810
   9550      8992        68659
   9551      8971        70148
   9552      8972        71867
   9553      8967        73480
   9554      8976        75926
   9555      8635        78248
   9556      8636        81028
   9557      8631        84379
   9558      8672        87657
   9559      8651        91008
   9560      8652        95543
   9561      8647       100789
   9562      8656       106636
   9563      8571       113688
   9564      8572       121025
   9565      8567       131017
   9566      5152       141567
   9567      5131       154072
   9568      5132       170489
   9569      5127       191520
   9570      5136       215061
   9571      9915       243879
   9572      9916       287769
   9573      9911       331462
   9574      9952       430246
   9575      9931       562819
   9576      9932       734154
   9577      9927       669527
   9578      9936       720717
   9579      9851      2085493
   9580      9852      3649475
   9581      9847      2132425
   9582     10016      1543101
   9583      9995      1046448
   9584      9996       756324
   9585      9991       617927
   9586     10000       522378
   9587      9659       451026
   9588      9660       388647
   9589      9655       355109
   9590      9696       327487
   9591      9675       303711
   9592      9676       287527
   9593      9671       274682
   9594      9680       263988
   9595      9595       256351
   9596      9596       249202
   9597      9591       248520
   9598      6176       243333
   9599      6155       241199
   9600      6156       242788
   9601      6151       247199
   9602      6160       252776
   9603     10939       257567
   9604     10940       265875
   9605     10935       276066
   9606     10976       290900
